time,yaw
61.982235,-1.550184
61.982235,-1.550184
61.982235,-1.550184
62.123211,-1.550088
62.123211,-1.550088
62.123211,-1.550088
62.123211,-1.550088
62.383203,-1.550375
62.383203,-1.550375
62.383203,-1.550375
62.383203,-1.550375
62.513199,-1.550471
62.513199,-1.550471
62.642230,-1.550471
62.642230,-1.550471
62.642230,-1.550471
62.642230,-1.550471
62.783229,-1.550471
62.783229,-1.550471
62.783229,-1.550471
62.783229,-1.550471
62.913170,-1.550375
62.913170,-1.550375
63.043163,-1.550375
63.043163,-1.550375
63.043163,-1.550375
63.173164,-1.550375
63.173164,-1.550375
63.173164,-1.550375
63.173164,-1.550375
63.303338,-1.550471
63.303338,-1.550471
63.443120,-1.550279
63.443120,-1.550279
63.443120,-1.550279
63.573120,-1.550184
63.573120,-1.550184
63.573120,-1.550184
63.573120,-1.550184
63.702120,-1.550279
63.702120,-1.550279
63.833450,-1.550184
63.833450,-1.550184
63.833450,-1.550184
63.963074,-1.550375
63.963074,-1.550375
63.963074,-1.550375
63.963074,-1.550375
64.102102,-1.550471
64.102102,-1.550471
64.232038,-1.550375
64.232038,-1.550375
64.232038,-1.550375
64.232038,-1.550375
64.232038,-1.550375
64.232038,-1.550375
64.493106,-1.550184
64.493106,-1.550184
64.623289,-1.550184
64.623289,-1.550184
64.623289,-1.550184
64.623289,-1.550184
64.623289,-1.550184
64.623289,-1.550184
64.623289,-1.550184
64.893376,-1.550375
64.893376,-1.550375
65.023064,-1.550471
65.023064,-1.550471
65.023064,-1.550471
65.023064,-1.550471
65.023064,-1.550471
65.282017,-1.550184
65.282017,-1.550184
65.282017,-1.550184
65.282017,-1.550184
65.413057,-1.550279
65.413057,-1.550279
65.413057,-1.550279
65.681993,-1.550567
65.681993,-1.550567
65.681993,-1.550567
65.681993,-1.550567
65.681993,-1.550567
65.811987,-1.550759
65.811987,-1.550759
65.811987,-1.550759
65.811987,-1.550759
65.811987,-1.550759
66.071982,-1.550375
66.071982,-1.550375
66.071982,-1.550375
66.071982,-1.550375
66.212960,-1.550279
66.212960,-1.550279
66.343027,-1.550279
66.343027,-1.550279
66.343027,-1.550279
66.473059,-1.550471
66.473059,-1.550471
66.473059,-1.550471
66.473059,-1.550471
66.603061,-1.550567
66.603061,-1.550567
66.731902,-1.550663
66.731902,-1.550663
66.872927,-1.550567
66.872927,-1.550567
66.872927,-1.550567
66.872927,-1.550567
67.003923,-1.550375
67.003923,-1.550375
67.131889,-1.550279
67.131889,-1.550279
67.131889,-1.550279
67.261895,-1.550375
67.261895,-1.550375
67.261895,-1.550375
67.261895,-1.550375
67.392884,-1.550567
67.392884,-1.550567
67.522891,-1.550567
67.522891,-1.550567
67.661871,-1.550567
67.661871,-1.550567
67.661871,-1.550567
67.661871,-1.550567
67.791873,-1.550471
67.791873,-1.550471
67.922839,-1.550279
67.922839,-1.550279
67.922839,-1.550279
67.922839,-1.550279
67.922839,-1.550279
67.922839,-1.550279
68.182773,-1.550375
68.182773,-1.550375
68.322799,-1.550471
68.322799,-1.550471
68.322799,-1.550471
68.322799,-1.550471
68.322799,-1.550471
68.322799,-1.550471
68.581905,-1.550375
68.581905,-1.550375
68.711835,-1.550375
68.711835,-1.550375
68.711835,-1.550375
68.711835,-1.550375
68.711835,-1.550375
68.711835,-1.550375
68.982785,-1.550471
68.982785,-1.550471
69.112764,-1.550471
69.112764,-1.550471
69.112764,-1.550471
69.112764,-1.550471
69.371821,-1.550279
69.371821,-1.550279
69.371821,-1.550279
69.371821,-1.550279
69.502711,-1.550279
69.502711,-1.550279
69.502711,-1.550279
69.502711,-1.550279
69.771741,-1.550184
69.771741,-1.550184
69.771741,-1.550184
69.771741,-1.550184
69.902759,-1.550375
69.902759,-1.550375
70.032696,-1.550375
70.032696,-1.550375
70.162689,-1.550375
70.162689,-1.550375
70.162689,-1.550375
70.162689,-1.550375
70.291887,-1.550279
70.291887,-1.550279
70.432661,-1.550471
70.432661,-1.550471
70.562671,-1.550567
70.562671,-1.550567
70.562671,-1.550567
70.562671,-1.550567
70.692665,-1.550471
70.692665,-1.550471
70.822644,-1.550471
70.822644,-1.550471
70.953676,-1.550471
70.953676,-1.550471
70.953676,-1.550471
70.953676,-1.550471
71.091639,-1.550279
71.091639,-1.550279
71.221632,-1.550375
71.221632,-1.550375
71.351565,-1.550471
71.351565,-1.550471
71.482585,-1.550567
71.482585,-1.550567
71.482585,-1.550567
71.482585,-1.550567
71.611618,-1.550663
71.611618,-1.550663
71.752622,-1.550567
71.752622,-1.550567
71.881579,-1.550279
71.881579,-1.550279
71.881579,-1.550279
71.881579,-1.550279
72.012723,-1.550088
72.012723,-1.550088
72.142589,-1.550184
72.142589,-1.550184
72.271693,-1.550279
72.271693,-1.550279
72.271693,-1.550279
72.271693,-1.550279
72.402552,-1.550375
72.402552,-1.550375
72.402552,-1.550375
72.402552,-1.550375
72.671561,-1.550375
72.671561,-1.550375
72.671561,-1.550375
72.671561,-1.550375
72.801489,-1.550279
72.801489,-1.550279
72.801489,-1.550279
72.801489,-1.550279
73.062491,-1.550279
73.062491,-1.550279
73.062491,-1.550279
73.062491,-1.550279
73.202483,-1.550471
73.202483,-1.550471
73.202483,-1.550471
73.202483,-1.550471
73.461481,-1.550663
73.461481,-1.550663
73.461481,-1.550663
73.461481,-1.550663
73.591472,-1.550567
73.591472,-1.550567
73.722451,-1.550375
73.722451,-1.550375
73.861422,-1.550375
73.861422,-1.550375
73.861422,-1.550375
73.861422,-1.550375
73.991419,-1.550471
73.991419,-1.550471
74.121420,-1.550471
74.121420,-1.550471
74.251481,-1.550663
74.251481,-1.550663
74.381468,-1.550663
74.381468,-1.550663
74.381468,-1.550663
74.381468,-1.550663
74.521413,-1.550471
74.521413,-1.550471
74.652406,-1.550471
74.652406,-1.550471
74.782443,-1.550375
74.782443,-1.550375
74.782443,-1.550375
74.782443,-1.550375
74.782443,-1.550375
74.912390,-1.550471
74.912390,-1.550471
75.042446,-1.550567
75.042446,-1.550567
75.182357,-1.550375
75.182357,-1.550375
75.182357,-1.550375
75.182357,-1.550375
75.312361,-1.550375
75.312361,-1.550375
75.442317,-1.550279
75.442317,-1.550279
75.572342,-1.550279
75.572342,-1.550279
75.572342,-1.550279
75.572342,-1.550279
75.704357,-1.550279
75.704357,-1.550279
75.832364,-1.550279
75.832364,-1.550279
75.971329,-1.550471
75.971329,-1.550471
75.971329,-1.550471
75.971329,-1.550471
76.102306,-1.550184
76.102306,-1.550184
76.232311,-1.550279
76.232311,-1.550279
76.362294,-1.550279
76.362294,-1.550279
76.362294,-1.550279
76.362294,-1.550279
76.492277,-1.550184
76.492277,-1.550184
76.632243,-1.550471
76.632243,-1.550471
76.762259,-1.550471
76.762259,-1.550471
76.762259,-1.550471
76.762259,-1.550471
76.892454,-1.550375
76.892454,-1.550375
77.022344,-1.550279
77.022344,-1.550279
77.152252,-1.550279
77.152252,-1.550279
77.152252,-1.550279
77.152252,-1.550279
77.292211,-1.550279
77.292211,-1.550279
77.422306,-1.550471
77.422306,-1.550471
77.552232,-1.550567
77.552232,-1.550567
77.682199,-1.550567
77.682199,-1.550567
77.682199,-1.550567
77.682199,-1.550567
77.812199,-1.550375
77.812199,-1.550375
77.942164,-1.550184
77.942164,-1.550184
78.082789,-1.550279
78.082789,-1.550279
78.082789,-1.550279
78.082789,-1.550279
78.215161,-1.550375
78.215161,-1.550375
78.342159,-1.550471
78.342159,-1.550471
78.471137,-1.550567
78.471137,-1.550567
78.471137,-1.550567
78.471137,-1.550567
78.601137,-1.550471
78.601137,-1.550471
78.743179,-1.550375
78.743179,-1.550375
78.874138,-1.550279
78.874138,-1.550279
78.874138,-1.550279
78.874138,-1.550279
79.002337,-1.550375
79.002337,-1.550375
79.132204,-1.550567
79.132204,-1.550567
79.261191,-1.550567
79.261191,-1.550567
79.261191,-1.550567
79.261191,-1.550567
79.402068,-1.550663
79.402068,-1.550663
79.532093,-1.550471
79.532093,-1.550471
79.661080,-1.550279
79.661080,-1.550279
79.661080,-1.550279
79.661080,-1.550279
79.792054,-1.550279
79.792054,-1.550279
79.921151,-1.550375
79.921151,-1.550375
80.051051,-1.550375
80.051051,-1.550375
80.051051,-1.550375
80.051051,-1.550375
80.191043,-1.550471
80.191043,-1.550471
80.322027,-1.550375
80.322027,-1.550375
80.452041,-1.550279
80.452041,-1.550279
80.582027,-1.550375
80.582027,-1.550375
80.582027,-1.550375
80.582027,-1.550375
80.711051,-1.550471
80.711051,-1.550471
80.851027,-1.550471
80.851027,-1.550471
80.981971,-1.550279
80.981971,-1.550279
80.981971,-1.550279
80.981971,-1.550279
81.112099,-1.550279
81.112099,-1.550279
81.240974,-1.550184
81.240974,-1.550184
81.370959,-1.550184
81.370959,-1.550184
81.370959,-1.550184
81.370959,-1.550184
81.510958,-1.550375
81.510958,-1.550375
81.640948,-1.550375
81.640948,-1.550375
81.770939,-1.550471
81.770939,-1.550471
81.770939,-1.550471
81.770939,-1.550471
81.901905,-1.550375
81.901905,-1.550375
82.031883,-1.550279
82.031883,-1.550279
82.171914,-1.550279
82.171914,-1.550279
82.171914,-1.550279
82.171914,-1.550279
82.302945,-1.550375
82.302945,-1.550375
82.432023,-1.550471
82.432023,-1.550471
82.560931,-1.550471
82.560931,-1.550471
82.560931,-1.550471
82.560931,-1.550471
82.690833,-1.550375
82.690833,-1.550375
82.820860,-1.550279
82.820860,-1.550279
82.960839,-1.550279
82.960839,-1.550279
82.960839,-1.550279
82.960839,-1.550279
83.090821,-1.550471
83.090821,-1.550471
83.220885,-1.550567
83.220885,-1.550567
83.350840,-1.550663
83.350840,-1.550663
83.350840,-1.550663
83.350840,-1.550663
83.350840,-1.550663
83.350840,-1.550663
83.621836,-1.550279
83.621836,-1.550279
83.751748,-1.550088
83.751748,-1.550088
83.881806,-1.550184
83.881806,-1.550184
83.881806,-1.550184
83.881806,-1.550184
84.010775,-1.550375
84.010775,-1.550375
84.141770,-1.550471
84.141770,-1.550471
84.281770,-1.550567
84.281770,-1.550567
84.281770,-1.550567
84.281770,-1.550567
84.411756,-1.550567
84.411756,-1.550567
84.540714,-1.550279
84.540714,-1.550279
84.671719,-1.550279
84.671719,-1.550279
84.671719,-1.550279
84.671719,-1.550279
84.802749,-1.550471
84.802749,-1.550471
84.940848,-1.550471
84.940848,-1.550471
84.940848,-1.550471
84.940848,-1.550471
84.940848,-1.550471
84.940848,-1.550471
85.200697,-1.550567
85.200697,-1.550567
85.330699,-1.550375
85.330699,-1.550375
85.330699,-1.550375
85.330699,-1.550375
85.330699,-1.550375
85.330699,-1.550375
85.590744,-1.550184
85.590744,-1.550184
85.730674,-1.550279
85.730674,-1.550279
85.730674,-1.550279
85.730674,-1.550279
85.730674,-1.550279
85.730674,-1.550279
85.990645,-1.550471
85.990645,-1.550471
86.121648,-1.550567
86.121648,-1.550567
86.121648,-1.550567
86.121648,-1.550567
86.391630,-1.550375
86.391630,-1.550375
86.391630,-1.550375
86.391630,-1.550375
86.520619,-1.550471
86.520619,-1.550471
86.520619,-1.550471
86.520619,-1.550471
86.780603,-1.550567
86.780603,-1.550567
86.780603,-1.550567
86.780603,-1.550567
86.911622,-1.550375
86.911622,-1.550375
86.911622,-1.550375
86.911622,-1.550375
87.181596,-1.550375
87.181596,-1.550375
87.181596,-1.550375
87.181596,-1.550375
87.310653,-1.550279
87.310653,-1.550279
87.441564,-1.550471
87.441564,-1.550471
87.571612,-1.550471
87.571612,-1.550471
87.571612,-1.550471
87.571612,-1.550471
87.711540,-1.550471
87.711540,-1.550471
87.841480,-1.550279
87.841480,-1.550279
87.971506,-1.550279
87.971506,-1.550279
87.971506,-1.550279
87.971506,-1.550279
88.100520,-1.550279
88.100520,-1.550279
88.231557,-1.550375
88.231557,-1.550375
88.360502,-1.550471
88.360502,-1.550471
88.360502,-1.550471
88.360502,-1.550471
88.502460,-1.550567
88.502460,-1.550567
88.631512,-1.550471
88.631512,-1.550471
88.761500,-1.550279
88.761500,-1.550279
88.891473,-1.550375
88.891473,-1.550375
88.891473,-1.550375
88.891473,-1.550375
89.021468,-1.550471
89.021468,-1.550471
89.161520,-1.550471
89.161520,-1.550471
89.290467,-1.550663
89.290467,-1.550663
89.290467,-1.550663
89.290467,-1.550663
89.421451,-1.550663
89.421451,-1.550663
89.551439,-1.550375
89.551439,-1.550375
89.681501,-1.550471
89.681501,-1.550471
89.681501,-1.550471
89.681501,-1.550471
89.821455,-1.550471
89.821455,-1.550471
89.821455,-1.550471
89.821455,-1.550471
90.081397,-1.550663
90.081397,-1.550663
90.081397,-1.550663
90.081397,-1.550663
90.211456,-1.550471
90.211456,-1.550471
90.211456,-1.550471
90.211456,-1.550471
90.470373,-1.550279
90.470373,-1.550279
90.470373,-1.550279
90.470373,-1.550279
90.611331,-1.550088
90.611331,-1.550088
90.611331,-1.550088
90.611331,-1.550088
90.871320,-1.543856
90.871320,-1.543856
90.871320,-1.543856
90.871320,-1.543856
91.001426,-1.537624
91.001426,-1.537624
91.131458,-1.531584
91.131458,-1.531584
91.276318,-1.527845
91.276318,-1.527845
91.276318,-1.527845
91.276318,-1.527845
91.402594,-1.524777
91.402594,-1.524777
91.531266,-1.521421
91.531266,-1.521421
91.660267,-1.514231
91.660267,-1.514231
91.790271,-1.503493
91.790271,-1.503493
91.790271,-1.503493
91.790271,-1.503493
91.930299,-1.489687
91.930299,-1.489687
92.060250,-1.474635
92.060250,-1.474635
92.190242,-1.458720
92.190242,-1.458720
92.190242,-1.458720
92.190242,-1.458720
92.321251,-1.442901
92.321251,-1.442901
92.451222,-1.430821
92.451222,-1.430821
92.590231,-1.422288
92.590231,-1.422288
92.590231,-1.422288
92.590231,-1.422288
92.721389,-1.417206
92.721389,-1.417206
92.850213,-1.415385
92.850213,-1.415385
92.980194,-1.413467
92.980194,-1.413467
92.980194,-1.413467
92.980194,-1.413467
93.110169,-1.410495
93.110169,-1.410495
93.240189,-1.404264
93.240189,-1.404264
93.381548,-1.394772
93.381548,-1.394772
93.381548,-1.394772
93.381548,-1.394772
93.510173,-1.381254
93.510173,-1.381254
93.510173,-1.381254
93.510173,-1.381254
93.771160,-1.346068
93.771160,-1.346068
93.771160,-1.346068
93.771160,-1.346068
93.910138,-1.325551
93.910138,-1.325551
93.910138,-1.325551
93.910138,-1.325551
94.170124,-1.285188
94.170124,-1.285188
94.170124,-1.285188
94.170124,-1.285188
94.301062,-1.265822
94.301062,-1.265822
94.301062,-1.265822
94.301062,-1.265822
94.561648,-1.228239
94.561648,-1.228239
94.561648,-1.228239
94.561648,-1.228239
94.700100,-1.208489
94.700100,-1.208489
94.700100,-1.208489
94.700100,-1.208489
94.960087,-1.169948
94.960087,-1.169948
95.091060,-1.151924
95.091060,-1.151924
95.091060,-1.151924
95.091060,-1.151924
95.220038,-1.134379
95.220038,-1.134379
95.360042,-1.116834
95.360042,-1.116834
95.490014,-1.098905
95.490014,-1.098905
95.490014,-1.098905
95.490014,-1.098905
95.619977,-1.080402
95.619977,-1.080402
95.749980,-1.061706
95.749980,-1.061706
95.881011,-1.043011
95.881011,-1.043011
95.881011,-1.043011
95.881011,-1.043011
96.020009,-1.024220
96.020009,-1.024220
96.150003,-1.005237
96.150003,-1.005237
96.280979,-0.986158
96.280979,-0.986158
96.280979,-0.986158
96.280979,-0.986158
96.410971,-0.967462
96.410971,-0.967462
96.541068,-0.948671
96.541068,-0.948671
96.681508,-0.929976
96.681508,-0.929976
96.681508,-0.929976
96.681508,-0.929976
96.811070,-0.911089
96.811070,-0.911089
96.940988,-0.892489
96.940988,-0.892489
97.069937,-0.874177
97.069937,-0.874177
97.069937,-0.874177
97.069937,-0.874177
97.069937,-0.874177
97.200922,-0.855769
97.200922,-0.855769
97.340095,-0.837266
97.340095,-0.837266
97.470882,-0.818283
97.470882,-0.818283
97.470882,-0.818283
97.470882,-0.818283
97.601935,-0.798916
97.601935,-0.798916
97.601935,-0.798916
97.601935,-0.798916
97.860892,-0.760279
97.860892,-0.760279
97.860892,-0.760279
97.860892,-0.760279
97.989886,-0.740625
97.989886,-0.740625
97.989886,-0.740625
97.989886,-0.740625
98.259871,-0.657311
98.259871,-0.657311
98.389813,-0.647532
98.389813,-0.647532
98.389813,-0.647532
98.389813,-0.647532
98.389813,-0.647532
98.389813,-0.647532
98.650890,-0.628069
98.650890,-0.628069
98.790822,-0.608894
98.790822,-0.608894
98.790822,-0.608894
98.790822,-0.608894
98.920829,-0.589528
98.920829,-0.589528
99.050832,-0.569874
99.050832,-0.569874
99.180808,-0.550411
99.180808,-0.550411
99.180808,-0.550411
99.180808,-0.550411
99.309807,-0.530374
99.309807,-0.530374
99.449787,-0.510432
99.449787,-0.510432
99.579790,-0.490586
99.579790,-0.490586
99.579790,-0.490586
99.579790,-0.490586
99.709782,-0.470549
99.709782,-0.470549
99.839784,-0.450511
99.839784,-0.450511
99.970759,-0.430569
99.970759,-0.430569
99.970759,-0.430569
99.970759,-0.430569
100.110805,-0.410627
100.110805,-0.410627
100.240710,-0.391165
100.240710,-0.391165
100.371561,-0.371319
100.371561,-0.371319
100.371561,-0.371319
100.371561,-0.371319
100.499716,-0.350994
100.499716,-0.350994
100.630721,-0.330381
100.630721,-0.330381
100.769693,-0.310152
100.769693,-0.310152
100.769693,-0.310152
100.769693,-0.310152
100.769693,-0.310152
100.900078,-0.291265
100.900078,-0.291265
101.029650,-0.272761
101.029650,-0.272761
101.162665,-0.254257
101.162665,-0.254257
101.290645,-0.235178
101.290645,-0.235178
101.290645,-0.235178
101.290645,-0.235178
101.420661,-0.215620
101.420661,-0.215620
101.560733,-0.196445
101.560733,-0.196445
101.690638,-0.177462
101.690638,-0.177462
101.690638,-0.177462
101.690638,-0.177462
101.821627,-0.158671
101.821627,-0.158671
101.949619,-0.139880
101.949619,-0.139880
102.079611,-0.120513
102.079611,-0.120513
102.079611,-0.120513
102.079611,-0.120513
102.079611,-0.120513
102.079611,-0.120513
102.350599,-0.081493
102.350599,-0.081493
102.480698,-0.062222
102.480698,-0.062222
102.480698,-0.062222
102.480698,-0.062222
102.610730,-0.043431
102.610730,-0.043431
102.740715,-0.024831
102.740715,-0.024831
102.880556,-0.006136
102.880556,-0.006136
102.880556,-0.006136
102.880556,-0.006136
103.009514,0.012943
103.009514,0.012943
103.139560,0.031351
103.139560,0.031351
103.269702,0.050046
103.269702,0.050046
103.269702,0.050046
103.269702,0.050046
103.399710,0.067783
103.399710,0.067783
103.529665,0.081205
103.529665,0.081205
103.669505,0.090025
103.669505,0.090025
103.669505,0.090025
103.669505,0.090025
103.800528,0.094436
103.800528,0.094436
103.930676,0.095778
103.930676,0.095778
104.060420,0.096737
104.060420,0.096737
104.190493,0.098558
104.190493,0.098558
104.190493,0.098558
104.190493,0.098558
104.330519,0.100476
104.330519,0.100476
104.459440,0.102106
104.459440,0.102106
104.459440,0.102106
104.459440,0.102106
104.589442,0.103831
104.589442,0.103831
104.719429,0.105365
104.719429,0.105365
104.719429,0.105365
104.849389,0.106899
104.849389,0.106899
104.980381,0.108146
104.980381,0.108146
104.980381,0.108146
104.980381,0.108146
105.120431,0.109009
105.120431,0.109009
105.250393,0.109871
105.250393,0.109871
105.380379,0.110542
105.380379,0.110542
105.380379,0.110542
105.380379,0.110542
105.510388,0.111309
105.510388,0.111309
105.639375,0.112364
105.639375,0.112364
105.780353,0.113227
105.780353,0.113227
105.780353,0.113227
105.780353,0.113227
105.780353,0.113227
105.780353,0.113227
106.039365,0.114090
106.039365,0.114090
106.169365,0.113994
106.169365,0.113994
106.169365,0.113994
106.169365,0.113994
106.299343,0.112843
106.299343,0.112843
106.439326,0.109296
106.439326,0.109296
106.569362,0.103352
106.569362,0.103352
106.569362,0.103352
106.569362,0.103352
106.700277,0.094244
106.700277,0.094244
106.830299,0.080726
106.830299,0.080726
106.959304,0.065098
106.959304,0.065098
106.959304,0.065098
106.959304,0.065098
107.100258,0.050238
107.100258,0.050238
107.229265,0.038733
107.229265,0.038733
107.360420,0.032022
107.360420,0.032022
107.489260,0.029433
107.489260,0.029433
107.489260,0.029433
107.489260,0.029433
107.621501,0.028283
107.621501,0.028283
107.621501,0.028283
107.621501,0.028283
107.760227,0.026269
107.760227,0.026269
107.889214,0.024735
107.889214,0.024735
107.889214,0.024735
107.889214,0.024735
108.149178,0.022243
108.149178,0.022243
108.280215,0.021380
108.280215,0.021380
108.280215,0.021380
108.280215,0.021380
108.410194,0.020325
108.410194,0.020325
108.550153,0.019175
108.550153,0.019175
108.550153,0.019175
108.679171,0.018024
108.679171,0.018024
108.679171,0.018024
108.679171,0.018024
108.679171,0.018024
108.679171,0.018024
108.809163,0.017161
108.809163,0.017161
108.939204,0.016586
108.939204,0.016586
109.070146,0.015819
109.070146,0.015819
109.070146,0.015819
109.070146,0.015819
109.210321,0.015436
109.210321,0.015436
109.339099,0.014573
109.339099,0.014573
109.469081,0.013422
109.469081,0.013422
109.469081,0.013422
109.469081,0.013422
109.600117,0.013039
109.600117,0.013039
109.729209,0.012080
109.729209,0.012080
109.860182,0.011601
109.860182,0.011601
109.860182,0.011601
109.860182,0.011601
110.000078,0.011217
110.000078,0.011217
110.130083,0.010354
110.130083,0.010354
110.260063,0.009587
110.260063,0.009587
110.260063,0.009587
110.260063,0.009587
110.260063,0.009587
110.389045,0.008820
110.389045,0.008820
110.530044,0.008149
110.530044,0.008149
110.660037,0.007958
110.660037,0.007958
110.660037,0.007958
110.660037,0.007958
110.660037,0.007958
110.660037,0.007958
110.919145,0.007574
110.919145,0.007574
111.050009,0.007286
111.050009,0.007286
111.050009,0.007286
111.050009,0.007286
111.050009,0.007286
111.050009,0.007286
111.321084,0.005944
111.321084,0.005944
111.448980,0.005273
111.448980,0.005273
111.448980,0.005273
111.448980,0.005273
111.448980,0.005273
111.448980,0.005273
111.709065,0.003931
111.709065,0.003931
111.848922,0.003260
111.848922,0.003260
111.848922,0.003260
111.848922,0.003260
111.848922,0.003260
111.848922,0.003260
111.848922,0.003260
111.848922,0.003260
112.110036,0.001917
112.110036,0.001917
112.238994,0.001630
112.238994,0.001630
112.238994,0.001630
112.238994,0.001630
112.238994,0.001630
112.238994,0.001630
112.238994,0.001630
112.238994,0.001630
112.498903,0.001150
112.498903,0.001150
112.498903,0.001150
112.640018,0.000671
112.640018,0.000671
112.640018,0.000671
112.640018,0.000671
112.640018,0.000671
112.640018,0.000671
112.898881,-0.000575
112.898881,-0.000575
113.030001,-0.001246
113.030001,-0.001246
113.030001,-0.001246
113.030001,-0.001246
113.030001,-0.001246
113.030001,-0.001246
113.298862,-0.001342
113.298862,-0.001342
113.429839,-0.001438
113.429839,-0.001438
113.558849,-0.001726
113.558849,-0.001726
113.688837,-0.001917
113.688837,-0.001917
113.688837,-0.001917
113.688837,-0.001917
113.818819,-0.002493
113.818819,-0.002493
113.958821,-0.002972
113.958821,-0.002972
114.088800,-0.003068
114.088800,-0.003068
114.088800,-0.003068
114.088800,-0.003068
114.218797,-0.003451
114.218797,-0.003451
114.349800,-0.004123
114.349800,-0.004123
114.478866,-0.004410
114.478866,-0.004410
114.478866,-0.004410
114.478866,-0.004410
114.618773,-0.004794
114.618773,-0.004794
114.749773,-0.004890
114.749773,-0.004890
114.749773,-0.004890
114.749773,-0.004890
114.749773,-0.004890
114.749773,-0.004890
115.008767,-0.005177
115.008767,-0.005177
115.138764,-0.005561
115.138764,-0.005561
115.138764,-0.005561
115.138764,-0.005561
115.138764,-0.005561
115.138764,-0.005561
115.408724,-0.006328
115.408724,-0.006328
115.538714,-0.006615
115.538714,-0.006615
115.538714,-0.006615
115.538714,-0.006615
115.538714,-0.006615
115.538714,-0.006615
115.798684,-0.006903
115.798684,-0.006903
115.938652,-0.007095
115.938652,-0.007095
115.938652,-0.007095
115.938652,-0.007095
115.938652,-0.007095
115.938652,-0.007095
116.199687,-0.007958
116.199687,-0.007958
116.329642,-0.008245
116.329642,-0.008245
116.329642,-0.008245
116.329642,-0.008245
116.589658,-0.009012
116.589658,-0.009012
116.589658,-0.009012
116.589658,-0.009012
116.728838,-0.009300
116.728838,-0.009300
116.728838,-0.009300
116.728838,-0.009300
116.728838,-0.009300
116.728838,-0.009300
116.728838,-0.009300
116.988635,-0.004218
116.988635,-0.004218
117.119634,0.002205
117.119634,0.002205
117.249562,0.011025
117.249562,0.011025
117.249562,0.011025
117.249562,0.011025
117.389616,0.021380
117.389616,0.021380
117.518582,0.034610
117.518582,0.034610
117.648595,0.049375
117.648595,0.049375
117.778620,0.066345
117.778620,0.066345
117.778620,0.066345
117.778620,0.066345
117.908574,0.084465
117.908574,0.084465
118.053570,0.101914
118.053570,0.101914
118.178575,0.120130
118.178575,0.120130
118.178575,0.120130
118.178575,0.120130
118.309546,0.138442
118.309546,0.138442
118.439571,0.156754
118.439571,0.156754
118.439571,0.156754
118.439571,0.156754
118.439571,0.156754
118.439571,0.156754
118.710673,0.194049
118.710673,0.194049
118.838552,0.212552
118.838552,0.212552
118.838552,0.212552
118.838552,0.212552
118.838552,0.212552
118.838552,0.212552
119.099454,0.250039
119.099454,0.250039
119.228483,0.269405
119.228483,0.269405
119.228483,0.269405
119.228483,0.269405
119.228483,0.269405
119.228483,0.269405
119.499441,0.310439
119.499441,0.310439
119.629463,0.331915
119.629463,0.331915
119.629463,0.331915
119.629463,0.331915
119.629463,0.331915
119.629463,0.331915
119.889493,0.374004
119.889493,0.374004
120.019522,0.393658
120.019522,0.393658
120.019522,0.393658
120.019522,0.393658
120.019522,0.393658
120.019522,0.393658
120.289469,0.431911
120.289469,0.431911
120.418408,0.451374
120.418408,0.451374
120.418408,0.451374
120.418408,0.451374
120.678393,0.491449
120.678393,0.491449
120.678393,0.491449
120.678393,0.491449
120.819370,0.511103
120.819370,0.511103
120.950430,0.530278
120.950430,0.530278
121.082406,0.549069
121.082406,0.549069
121.082406,0.549069
121.082406,0.549069
121.208368,0.568148
121.208368,0.568148
121.338383,0.587515
121.338383,0.587515
121.338383,0.587515
121.479363,0.607456
121.479363,0.607456
121.479363,0.607456
121.479363,0.607456
121.608346,0.626823
121.608346,0.626823
121.739273,0.645806
121.739273,0.645806
121.739273,0.645806
121.869321,0.664693
121.869321,0.664693
121.869321,0.664693
121.869321,0.664693
121.999326,0.683293
121.999326,0.683293
122.129462,0.702180
122.129462,0.702180
122.129462,0.702180
122.129462,0.702180
122.129462,0.702180
122.129462,0.702180
122.129462,0.702180
122.398244,0.740817
122.398244,0.740817
122.528284,0.759416
122.528284,0.759416
122.528284,0.759416
122.528284,0.759416
122.528284,0.759416
122.528284,0.759416
122.789265,0.784727
122.789265,0.784727
122.929474,0.790863
122.929474,0.790863
122.929474,0.790863
122.929474,0.790863
122.929474,0.790863
122.929474,0.790863
122.929474,0.790863
122.929474,0.790863
123.188174,0.794890
123.188174,0.794890
123.319263,0.796615
123.319263,0.796615
123.319263,0.796615
123.319263,0.796615
123.319263,0.796615
123.319263,0.796615
123.589195,0.799779
123.589195,0.799779
123.589195,0.799779
123.718146,0.801601
123.718146,0.801601
123.718146,0.801601
123.718146,0.801601
123.718146,0.801601
123.978179,0.811284
123.978179,0.811284
123.978179,0.811284
123.978179,0.811284
124.109140,0.820584
124.109140,0.820584
124.109140,0.820584
124.109140,0.820584
124.109140,0.820584
124.109140,0.820584
124.238160,0.834294
124.238160,0.834294
124.238160,0.834294
124.238160,0.834294
124.509129,0.869767
124.509129,0.869767
124.639132,0.889421
124.639132,0.889421
124.639132,0.889421
124.769111,0.908692
124.769111,0.908692
124.769111,0.908692
124.769111,0.908692
124.769111,0.908692
124.898111,0.908692
124.898111,0.908692
125.039077,0.986254
125.039077,0.986254
125.039077,0.986254
125.168101,0.996033
125.168101,0.996033
125.168101,0.996033
125.168101,0.996033
125.168101,0.996033
125.298114,1.006196
125.298114,1.006196
125.429085,1.016070
