timeStamp,x,y,yaw
98.389813,-3.502000,1.978000,-2.218328
98.650890,-3.503000,1.979000,-2.198865
98.650890,-3.503000,1.979000,-2.198865
98.790822,-3.504000,1.980000,-2.179690
98.790822,-3.504000,1.980000,-2.179690
98.790822,-3.504000,1.980000,-2.179690
98.790822,-3.504000,1.980000,-2.179690
98.920829,-3.505000,1.979000,-2.160324
98.920829,-3.505000,1.979000,-2.160324
99.050832,-3.506000,1.976000,-2.140670
99.050832,-3.506000,1.976000,-2.140670
99.180808,-3.507000,1.975000,-2.121207
99.180808,-3.507000,1.975000,-2.121207
99.180808,-3.507000,1.975000,-2.121207
99.180808,-3.507000,1.975000,-2.121207
99.309807,-3.508000,1.972000,-2.101170
99.309807,-3.508000,1.972000,-2.101170
99.449787,-3.509000,1.971000,-2.081228
99.449787,-3.509000,1.971000,-2.081228
99.579790,-3.509000,1.972000,-2.061382
99.579790,-3.509000,1.972000,-2.061382
99.579790,-3.509000,1.972000,-2.061382
99.579790,-3.509000,1.972000,-2.061382
99.709782,-3.509000,1.971000,-2.041345
99.709782,-3.509000,1.971000,-2.041345
99.839784,-3.510000,1.971000,-2.021307
99.839784,-3.510000,1.971000,-2.021307
99.970759,-3.509000,1.969000,-2.001365
99.970759,-3.509000,1.969000,-2.001365
99.970759,-3.509000,1.969000,-2.001365
99.970759,-3.509000,1.969000,-2.001365
100.110805,-3.510000,1.967000,-1.981423
100.110805,-3.510000,1.967000,-1.981423
100.240710,-3.511000,1.965000,-1.961961
100.240710,-3.511000,1.965000,-1.961961
100.371561,-3.512000,1.963000,-1.942115
100.371561,-3.512000,1.963000,-1.942115
100.371561,-3.512000,1.963000,-1.942115
100.371561,-3.512000,1.963000,-1.942115
100.499716,-3.516000,1.960000,-1.921790
100.499716,-3.516000,1.960000,-1.921790
100.630721,-3.517000,1.959000,-1.901177
100.630721,-3.517000,1.959000,-1.901177
100.769693,-3.518000,1.958000,-1.880948
100.769693,-3.518000,1.958000,-1.880948
100.769693,-3.518000,1.958000,-1.880948
100.769693,-3.518000,1.958000,-1.880948
100.769693,-3.518000,1.958000,-1.880948
100.900078,-3.519000,1.957000,-1.862061
100.900078,-3.519000,1.957000,-1.862061
101.029650,-3.517000,1.958000,-1.843557
101.029650,-3.517000,1.958000,-1.843557
101.162665,-3.517000,1.957000,-1.825053
101.162665,-3.517000,1.957000,-1.825053
101.290645,-3.517000,1.956000,-1.805974
101.290645,-3.517000,1.956000,-1.805974
101.290645,-3.517000,1.956000,-1.805974
101.290645,-3.517000,1.956000,-1.805974
101.420661,-3.517000,1.954000,-1.786416
101.420661,-3.517000,1.954000,-1.786416
101.560733,-3.518000,1.954000,-1.767241
101.560733,-3.518000,1.954000,-1.767241
101.690638,-3.518000,1.952000,-1.748258
101.690638,-3.518000,1.952000,-1.748258
101.690638,-3.518000,1.952000,-1.748258
101.690638,-3.518000,1.952000,-1.748258
101.821627,-3.519000,1.952000,-1.729467
101.821627,-3.519000,1.952000,-1.729467
101.949619,-3.519000,1.952000,-1.710676
101.949619,-3.519000,1.952000,-1.710676
102.079611,-3.516000,1.949000,-1.691309
102.079611,-3.516000,1.949000,-1.691309
102.079611,-3.516000,1.949000,-1.691309
102.079611,-3.516000,1.949000,-1.691309
102.079611,-3.516000,1.949000,-1.691309
102.079611,-3.516000,1.949000,-1.691309
102.350599,-3.507000,1.944000,-1.652289
102.350599,-3.507000,1.944000,-1.652289
102.480698,-3.502000,1.942000,-1.633018
102.480698,-3.502000,1.942000,-1.633018
102.480698,-3.502000,1.942000,-1.633018
102.480698,-3.502000,1.942000,-1.633018
102.610730,-3.499000,1.941000,-1.614227
102.610730,-3.499000,1.941000,-1.614227
102.740715,-3.498000,1.941000,-1.595627
102.740715,-3.498000,1.941000,-1.595627
102.880556,-3.498000,1.941000,-1.576932
102.880556,-3.498000,1.941000,-1.576932
102.880556,-3.498000,1.941000,-1.576932
102.880556,-3.498000,1.941000,-1.576932
103.009514,-3.498000,1.940000,-1.557853
103.009514,-3.498000,1.940000,-1.557853
103.139560,-3.497000,1.940000,-1.539445
103.139560,-3.497000,1.940000,-1.539445
103.269702,-3.496000,1.939000,-1.520750
103.269702,-3.496000,1.939000,-1.520750
103.269702,-3.496000,1.939000,-1.520750
103.269702,-3.496000,1.939000,-1.520750
103.399710,-3.495000,1.941000,-1.503013
103.399710,-3.495000,1.941000,-1.503013
103.529665,-3.489000,1.943000,-1.489591
103.529665,-3.489000,1.943000,-1.489591
103.669505,-3.474000,1.946000,-1.480771
103.669505,-3.474000,1.946000,-1.480771
103.669505,-3.474000,1.946000,-1.480771
103.669505,-3.474000,1.946000,-1.480771
103.800528,-3.447000,1.953000,-1.476360
103.800528,-3.447000,1.953000,-1.476360
103.930676,-3.401000,1.956000,-1.475018
103.930676,-3.401000,1.956000,-1.475018
104.060420,-3.346000,1.962000,-1.474059
104.060420,-3.346000,1.962000,-1.474059
104.190493,-3.280000,1.968000,-1.472238
104.190493,-3.280000,1.968000,-1.472238
104.190493,-3.280000,1.968000,-1.472238
104.190493,-3.280000,1.968000,-1.472238
104.330519,-3.205000,1.971000,-1.470320
104.330519,-3.205000,1.971000,-1.470320
104.459440,-3.122000,1.976000,-1.468690
104.459440,-3.122000,1.976000,-1.468690
104.459440,-3.122000,1.976000,-1.468690
104.459440,-3.122000,1.976000,-1.468690
104.589442,-3.038000,1.981000,-1.466965
104.589442,-3.038000,1.981000,-1.466965
104.719429,-2.959000,1.987000,-1.465431
104.719429,-2.959000,1.987000,-1.465431
104.719429,-2.959000,1.987000,-1.465431
104.849389,-2.886000,1.993000,-1.463897
104.849389,-2.886000,1.993000,-1.463897
104.980381,-2.819000,1.997000,-1.462650
104.980381,-2.819000,1.997000,-1.462650
104.980381,-2.819000,1.997000,-1.462650
104.980381,-2.819000,1.997000,-1.462650
105.120431,-2.750000,2.005000,-1.461787
105.120431,-2.750000,2.005000,-1.461787
105.250393,-2.679000,2.013000,-1.460925
105.250393,-2.679000,2.013000,-1.460925
105.380379,-2.610000,2.020000,-1.460254
105.380379,-2.610000,2.020000,-1.460254
105.380379,-2.610000,2.020000,-1.460254
105.380379,-2.610000,2.020000,-1.460254
105.510388,-2.546000,2.029000,-1.459487
105.510388,-2.546000,2.029000,-1.459487
105.639375,-2.483000,2.035000,-1.458432
105.639375,-2.483000,2.035000,-1.458432
105.780353,-2.424000,2.040000,-1.457569
105.780353,-2.424000,2.040000,-1.457569
105.780353,-2.424000,2.040000,-1.457569
105.780353,-2.424000,2.040000,-1.457569
105.780353,-2.424000,2.040000,-1.457569
105.780353,-2.424000,2.040000,-1.457569
106.039365,-2.296000,2.057000,-1.456706
106.039365,-2.296000,2.057000,-1.456706
106.169365,-2.233000,2.064000,-1.456802
106.169365,-2.233000,2.064000,-1.456802
106.169365,-2.233000,2.064000,-1.456802
106.169365,-2.233000,2.064000,-1.456802
106.299343,-2.169000,2.069000,-1.457953
106.299343,-2.169000,2.069000,-1.457953
106.439326,-2.115000,2.075000,-1.461500
106.439326,-2.115000,2.075000,-1.461500
106.569362,-2.072000,2.077000,-1.467444
106.569362,-2.072000,2.077000,-1.467444
106.569362,-2.072000,2.077000,-1.467444
106.569362,-2.072000,2.077000,-1.467444
106.700277,-2.044000,2.079000,-1.476552
106.700277,-2.044000,2.079000,-1.476552
106.830299,-2.031000,2.088000,-1.490070
106.830299,-2.031000,2.088000,-1.490070
106.959304,-2.030000,2.094000,-1.505698
106.959304,-2.030000,2.094000,-1.505698
106.959304,-2.030000,2.094000,-1.505698
106.959304,-2.030000,2.094000,-1.505698
107.100258,-2.037000,2.099000,-1.520558
107.100258,-2.037000,2.099000,-1.520558
107.229265,-2.036000,2.103000,-1.532063
107.229265,-2.036000,2.103000,-1.532063
107.360420,-2.023000,2.105000,-1.538774
107.360420,-2.023000,2.105000,-1.538774
107.489260,-1.991000,2.106000,-1.541363
107.489260,-1.991000,2.106000,-1.541363
107.489260,-1.991000,2.106000,-1.541363
107.489260,-1.991000,2.106000,-1.541363
107.621501,-1.941000,2.108000,-1.542513
107.621501,-1.941000,2.108000,-1.542513
107.621501,-1.941000,2.108000,-1.542513
107.621501,-1.941000,2.108000,-1.542513
107.760227,-1.876000,2.111000,-1.544527
107.760227,-1.876000,2.111000,-1.544527
107.889214,-1.802000,2.112000,-1.546061
107.889214,-1.802000,2.112000,-1.546061
107.889214,-1.802000,2.112000,-1.546061
107.889214,-1.802000,2.112000,-1.546061
108.149178,-1.635000,2.112000,-1.548553
108.149178,-1.635000,2.112000,-1.548553
108.280215,-1.556000,2.112000,-1.549416
108.280215,-1.556000,2.112000,-1.549416
108.280215,-1.556000,2.112000,-1.549416
108.280215,-1.556000,2.112000,-1.549416
108.410194,-1.485000,2.110000,-1.550471
108.410194,-1.485000,2.110000,-1.550471
108.550153,-1.417000,2.110000,-1.551621
108.550153,-1.417000,2.110000,-1.551621
108.550153,-1.417000,2.110000,-1.551621
108.679171,-1.350000,2.110000,-1.552772
108.679171,-1.350000,2.110000,-1.552772
108.679171,-1.350000,2.110000,-1.552772
108.679171,-1.350000,2.110000,-1.552772
108.679171,-1.350000,2.110000,-1.552772
108.679171,-1.350000,2.110000,-1.552772
108.809163,-1.287000,2.111000,-1.553635
108.809163,-1.287000,2.111000,-1.553635
108.939204,-1.227000,2.112000,-1.554210
108.939204,-1.227000,2.112000,-1.554210
109.070146,-1.167000,2.112000,-1.554977
109.070146,-1.167000,2.112000,-1.554977
109.070146,-1.167000,2.112000,-1.554977
109.070146,-1.167000,2.112000,-1.554977
109.210321,-1.108000,2.112000,-1.555360
109.210321,-1.108000,2.112000,-1.555360
109.339099,-1.046000,2.111000,-1.556223
109.339099,-1.046000,2.111000,-1.556223
109.469081,-0.982000,2.114000,-1.557374
109.469081,-0.982000,2.114000,-1.557374
109.469081,-0.982000,2.114000,-1.557374
109.469081,-0.982000,2.114000,-1.557374
109.600117,-0.922000,2.119000,-1.557757
109.600117,-0.922000,2.119000,-1.557757
109.729209,-0.863000,2.123000,-1.558716
109.729209,-0.863000,2.123000,-1.558716
109.860182,-0.803000,2.127000,-1.559195
109.860182,-0.803000,2.127000,-1.559195
109.860182,-0.803000,2.127000,-1.559195
109.860182,-0.803000,2.127000,-1.559195
110.000078,-0.741000,2.128000,-1.559579
110.000078,-0.741000,2.128000,-1.559579
110.130083,-0.680000,2.129000,-1.560442
110.130083,-0.680000,2.129000,-1.560442
110.260063,-0.618000,2.129000,-1.561209
110.260063,-0.618000,2.129000,-1.561209
110.260063,-0.618000,2.129000,-1.561209
110.260063,-0.618000,2.129000,-1.561209
110.260063,-0.618000,2.129000,-1.561209
110.389045,-0.557000,2.132000,-1.561976
110.389045,-0.557000,2.132000,-1.561976
110.530044,-0.496000,2.135000,-1.562647
110.530044,-0.496000,2.135000,-1.562647
110.660037,-0.433000,2.136000,-1.562838
110.660037,-0.433000,2.136000,-1.562838
110.660037,-0.433000,2.136000,-1.562838
110.660037,-0.433000,2.136000,-1.562838
110.660037,-0.433000,2.136000,-1.562838
110.660037,-0.433000,2.136000,-1.562838
110.919145,-0.293000,2.135000,-1.563222
110.919145,-0.293000,2.135000,-1.563222
111.050009,-0.221000,2.134000,-1.563510
111.050009,-0.221000,2.134000,-1.563510
111.050009,-0.221000,2.134000,-1.563510
111.050009,-0.221000,2.134000,-1.563510
111.050009,-0.221000,2.134000,-1.563510
111.050009,-0.221000,2.134000,-1.563510
111.321084,-0.087000,2.135000,-1.564852
111.321084,-0.087000,2.135000,-1.564852
111.448980,-0.024000,2.137000,-1.565523
111.448980,-0.024000,2.137000,-1.565523
111.448980,-0.024000,2.137000,-1.565523
111.448980,-0.024000,2.137000,-1.565523
111.448980,-0.024000,2.137000,-1.565523
111.448980,-0.024000,2.137000,-1.565523
111.709065,0.099000,2.137000,-1.566865
111.709065,0.099000,2.137000,-1.566865
111.848922,0.160000,2.138000,-1.567536
111.848922,0.160000,2.138000,-1.567536
111.848922,0.160000,2.138000,-1.567536
111.848922,0.160000,2.138000,-1.567536
111.848922,0.160000,2.138000,-1.567536
111.848922,0.160000,2.138000,-1.567536
111.848922,0.160000,2.138000,-1.567536
111.848922,0.160000,2.138000,-1.567536
112.110036,0.282000,2.140000,-1.568879
112.110036,0.282000,2.140000,-1.568879
112.238994,0.343000,2.142000,-1.569166
112.238994,0.343000,2.142000,-1.569166
112.238994,0.343000,2.142000,-1.569166
112.238994,0.343000,2.142000,-1.569166
112.238994,0.343000,2.142000,-1.569166
112.238994,0.343000,2.142000,-1.569166
112.238994,0.343000,2.142000,-1.569166
112.238994,0.343000,2.142000,-1.569166
112.498903,0.467000,2.145000,-1.569646
112.498903,0.467000,2.145000,-1.569646
112.498903,0.467000,2.145000,-1.569646
112.640018,0.528000,2.144000,-1.570125
112.640018,0.528000,2.144000,-1.570125
112.640018,0.528000,2.144000,-1.570125
112.640018,0.528000,2.144000,-1.570125
112.640018,0.528000,2.144000,-1.570125
112.640018,0.528000,2.144000,-1.570125
112.898881,0.652000,2.142000,-1.571371
112.898881,0.652000,2.142000,-1.571371
113.030001,0.715000,2.143000,-1.572042
113.030001,0.715000,2.143000,-1.572042
113.030001,0.715000,2.143000,-1.572042
113.030001,0.715000,2.143000,-1.572042
113.030001,0.715000,2.143000,-1.572042
113.030001,0.715000,2.143000,-1.572042
113.298862,0.844000,2.144000,-1.572138
113.298862,0.844000,2.144000,-1.572138
113.429839,0.907000,2.143000,-1.572234
113.429839,0.907000,2.143000,-1.572234
113.558849,0.971000,2.140000,-1.572522
113.558849,0.971000,2.140000,-1.572522
113.688837,1.035000,2.138000,-1.572713
113.688837,1.035000,2.138000,-1.572713
113.688837,1.035000,2.138000,-1.572713
113.688837,1.035000,2.138000,-1.572713
113.818819,1.098000,2.138000,-1.573289
113.818819,1.098000,2.138000,-1.573289
113.958821,1.160000,2.139000,-1.573768
113.958821,1.160000,2.139000,-1.573768
114.088800,1.222000,2.139000,-1.573864
114.088800,1.222000,2.139000,-1.573864
114.088800,1.222000,2.139000,-1.573864
114.088800,1.222000,2.139000,-1.573864
114.218797,1.285000,2.140000,-1.574247
114.218797,1.285000,2.140000,-1.574247
114.349800,1.346000,2.139000,-1.574919
114.349800,1.346000,2.139000,-1.574919
114.478866,1.410000,2.139000,-1.575206
114.478866,1.410000,2.139000,-1.575206
114.478866,1.410000,2.139000,-1.575206
114.478866,1.410000,2.139000,-1.575206
114.618773,1.474000,2.140000,-1.575590
114.618773,1.474000,2.140000,-1.575590
114.749773,1.539000,2.139000,-1.575686
114.749773,1.539000,2.139000,-1.575686
114.749773,1.539000,2.139000,-1.575686
114.749773,1.539000,2.139000,-1.575686
114.749773,1.539000,2.139000,-1.575686
114.749773,1.539000,2.139000,-1.575686
115.008767,1.667000,2.138000,-1.575973
115.008767,1.667000,2.138000,-1.575973
115.138764,1.730000,2.137000,-1.576357
115.138764,1.730000,2.137000,-1.576357
115.138764,1.730000,2.137000,-1.576357
115.138764,1.730000,2.137000,-1.576357
115.138764,1.730000,2.137000,-1.576357
115.138764,1.730000,2.137000,-1.576357
115.408724,1.855000,2.133000,-1.577124
115.408724,1.855000,2.133000,-1.577124
115.538714,1.920000,2.131000,-1.577411
115.538714,1.920000,2.131000,-1.577411
115.538714,1.920000,2.131000,-1.577411
115.538714,1.920000,2.131000,-1.577411
115.538714,1.920000,2.131000,-1.577411
115.538714,1.920000,2.131000,-1.577411
115.798684,2.052000,2.131000,-1.577699
115.798684,2.052000,2.131000,-1.577699
115.938652,2.118000,2.129000,-1.577891
115.938652,2.118000,2.129000,-1.577891
115.938652,2.118000,2.129000,-1.577891
115.938652,2.118000,2.129000,-1.577891
115.938652,2.118000,2.129000,-1.577891
115.938652,2.118000,2.129000,-1.577891
116.199687,2.248000,2.127000,-1.578754
116.199687,2.248000,2.127000,-1.578754
116.329642,2.315000,2.126000,-1.579041
116.329642,2.315000,2.126000,-1.579041
116.329642,2.315000,2.126000,-1.579041
116.329642,2.315000,2.126000,-1.579041
116.589658,2.452000,2.126000,-1.579808
116.589658,2.452000,2.126000,-1.579808
116.589658,2.452000,2.126000,-1.579808
116.589658,2.452000,2.126000,-1.579808
116.728838,2.520000,2.125000,-1.580096
116.728838,2.520000,2.125000,-1.580096
116.728838,2.520000,2.125000,-1.580096
116.728838,2.520000,2.125000,-1.580096
116.728838,2.520000,2.125000,-1.580096
116.728838,2.520000,2.125000,-1.580096
116.728838,2.520000,2.125000,-1.580096
116.988635,2.633000,2.131000,-1.575014
116.988635,2.633000,2.131000,-1.575014
117.119634,2.674000,2.134000,-1.568591
117.119634,2.674000,2.134000,-1.568591
117.249562,2.700000,2.136000,-1.559771
117.249562,2.700000,2.136000,-1.559771
117.249562,2.700000,2.136000,-1.559771
117.249562,2.700000,2.136000,-1.559771
117.389616,2.711000,2.135000,-1.549416
117.389616,2.711000,2.135000,-1.549416
117.518582,2.711000,2.136000,-1.536186
117.518582,2.711000,2.136000,-1.536186
117.648595,2.702000,2.134000,-1.521421
117.648595,2.702000,2.134000,-1.521421
117.778620,2.687000,2.134000,-1.504451
117.778620,2.687000,2.134000,-1.504451
117.778620,2.687000,2.134000,-1.504451
117.778620,2.687000,2.134000,-1.504451
117.908574,2.670000,2.132000,-1.486331
117.908574,2.670000,2.132000,-1.486331
118.053570,2.653000,2.132000,-1.468882
118.053570,2.653000,2.132000,-1.468882
118.178575,2.640000,2.133000,-1.450666
118.178575,2.640000,2.133000,-1.450666
118.178575,2.640000,2.133000,-1.450666
118.178575,2.640000,2.133000,-1.450666
118.309546,2.629000,2.134000,-1.432354
118.309546,2.629000,2.134000,-1.432354
118.439571,2.623000,2.134000,-1.414042
118.439571,2.623000,2.134000,-1.414042
118.439571,2.623000,2.134000,-1.414042
118.439571,2.623000,2.134000,-1.414042
118.439571,2.623000,2.134000,-1.414042
118.439571,2.623000,2.134000,-1.414042
118.710673,2.618000,2.129000,-1.376747
118.710673,2.618000,2.129000,-1.376747
118.838552,2.617000,2.127000,-1.358244
118.838552,2.617000,2.127000,-1.358244
118.838552,2.617000,2.127000,-1.358244
118.838552,2.617000,2.127000,-1.358244
118.838552,2.617000,2.127000,-1.358244
118.838552,2.617000,2.127000,-1.358244
119.099454,2.618000,2.124000,-1.320757
119.099454,2.618000,2.124000,-1.320757
119.228483,2.619000,2.123000,-1.301391
119.228483,2.619000,2.123000,-1.301391
119.228483,2.619000,2.123000,-1.301391
119.228483,2.619000,2.123000,-1.301391
119.228483,2.619000,2.123000,-1.301391
119.228483,2.619000,2.123000,-1.301391
119.499441,2.626000,2.113000,-1.260357
119.499441,2.626000,2.113000,-1.260357
119.629463,2.632000,2.106000,-1.238881
119.629463,2.632000,2.106000,-1.238881
119.629463,2.632000,2.106000,-1.238881
119.629463,2.632000,2.106000,-1.238881
119.629463,2.632000,2.106000,-1.238881
119.629463,2.632000,2.106000,-1.238881
119.889493,2.646000,2.092000,-1.196792
119.889493,2.646000,2.092000,-1.196792
120.019522,2.646000,2.092000,-1.177138
120.019522,2.646000,2.092000,-1.177138
120.019522,2.646000,2.092000,-1.177138
120.019522,2.646000,2.092000,-1.177138
120.019522,2.646000,2.092000,-1.177138
120.019522,2.646000,2.092000,-1.177138
120.289469,2.645000,2.092000,-1.138885
120.289469,2.645000,2.092000,-1.138885
120.418408,2.645000,2.093000,-1.119422
120.418408,2.645000,2.093000,-1.119422
120.418408,2.645000,2.093000,-1.119422
120.418408,2.645000,2.093000,-1.119422
120.678393,2.648000,2.092000,-1.079347
120.678393,2.648000,2.092000,-1.079347
120.678393,2.648000,2.092000,-1.079347
120.678393,2.648000,2.092000,-1.079347
120.819370,2.649000,2.090000,-1.059693
120.819370,2.649000,2.090000,-1.059693
120.950430,2.649000,2.088000,-1.040518
120.950430,2.649000,2.088000,-1.040518
121.082406,2.649000,2.087000,-1.021727
121.082406,2.649000,2.087000,-1.021727
121.082406,2.649000,2.087000,-1.021727
121.082406,2.649000,2.087000,-1.021727
121.208368,2.649000,2.085000,-1.002648
121.208368,2.649000,2.085000,-1.002648
121.338383,2.650000,2.086000,-0.983281
121.338383,2.650000,2.086000,-0.983281
121.338383,2.650000,2.086000,-0.983281
121.479363,2.654000,2.085000,-0.963340
121.479363,2.654000,2.085000,-0.963340
121.479363,2.654000,2.085000,-0.963340
121.479363,2.654000,2.085000,-0.963340
121.608346,2.659000,2.086000,-0.943973
121.608346,2.659000,2.086000,-0.943973
121.739273,2.663000,2.087000,-0.924990
121.739273,2.663000,2.087000,-0.924990
121.739273,2.663000,2.087000,-0.924990
121.869321,2.667000,2.087000,-0.906103
121.869321,2.667000,2.087000,-0.906103
121.869321,2.667000,2.087000,-0.906103
121.869321,2.667000,2.087000,-0.906103
121.999326,2.667000,2.088000,-0.887503
121.999326,2.667000,2.088000,-0.887503
122.129462,2.668000,2.087000,-0.868616
122.129462,2.668000,2.087000,-0.868616
122.129462,2.668000,2.087000,-0.868616
122.129462,2.668000,2.087000,-0.868616
122.129462,2.668000,2.087000,-0.868616
122.129462,2.668000,2.087000,-0.868616
122.129462,2.668000,2.087000,-0.868616
122.398244,2.671000,2.088000,-0.829979
122.398244,2.671000,2.088000,-0.829979
122.528284,2.671000,2.086000,-0.811380
122.528284,2.671000,2.086000,-0.811380
122.528284,2.671000,2.086000,-0.811380
122.528284,2.671000,2.086000,-0.811380
122.528284,2.671000,2.086000,-0.811380
122.528284,2.671000,2.086000,-0.811380
122.789265,2.673000,2.097000,-0.786069
122.789265,2.673000,2.097000,-0.786069
122.929474,2.688000,2.115000,-0.779933
122.929474,2.688000,2.115000,-0.779933
122.929474,2.688000,2.115000,-0.779933
122.929474,2.688000,2.115000,-0.779933
122.929474,2.688000,2.115000,-0.779933
122.929474,2.688000,2.115000,-0.779933
122.929474,2.688000,2.115000,-0.779933
122.929474,2.688000,2.115000,-0.779933
123.188174,2.748000,2.180000,-0.775906
123.188174,2.748000,2.180000,-0.775906
123.319263,2.790000,2.223000,-0.774181
123.319263,2.790000,2.223000,-0.774181
123.319263,2.790000,2.223000,-0.774181
123.319263,2.790000,2.223000,-0.774181
123.319263,2.790000,2.223000,-0.774181
123.319263,2.790000,2.223000,-0.774181
123.589195,2.897000,2.330000,-0.771017
123.589195,2.897000,2.330000,-0.771017
123.589195,2.897000,2.330000,-0.771017
123.718146,2.955000,2.391000,-0.769195
123.718146,2.955000,2.391000,-0.769195
123.718146,2.955000,2.391000,-0.769195
123.718146,2.955000,2.391000,-0.769195
123.718146,2.955000,2.391000,-0.769195
123.978179,3.061000,2.493000,-0.759512
123.978179,3.061000,2.493000,-0.759512
123.978179,3.061000,2.493000,-0.759512
123.978179,3.061000,2.493000,-0.759512
124.109140,3.099000,2.524000,-0.750212
124.109140,3.099000,2.524000,-0.750212
124.109140,3.099000,2.524000,-0.750212
124.109140,3.099000,2.524000,-0.750212
124.109140,3.099000,2.524000,-0.750212
124.109140,3.099000,2.524000,-0.750212
124.238160,3.125000,2.548000,-0.736502
124.238160,3.125000,2.548000,-0.736502
124.238160,3.125000,2.548000,-0.736502
124.238160,3.125000,2.548000,-0.736502
124.509129,3.145000,2.575000,-0.701029
124.509129,3.145000,2.575000,-0.701029
124.639132,3.137000,2.573000,-0.681375
124.639132,3.137000,2.573000,-0.681375
124.639132,3.137000,2.573000,-0.681375
124.769111,3.121000,2.565000,-0.662104
124.769111,3.121000,2.565000,-0.662104
124.769111,3.121000,2.565000,-0.662104
124.769111,3.121000,2.565000,-0.662104
124.769111,3.121000,2.565000,-0.662104
124.898111,3.074000,2.516000,-0.662104
124.898111,3.074000,2.516000,-0.662104
125.039077,3.066000,2.528000,-0.584542
125.039077,3.066000,2.528000,-0.584542
125.039077,3.066000,2.528000,-0.584542
125.168101,3.067000,2.529000,-0.574763
125.168101,3.067000,2.529000,-0.574763
125.168101,3.067000,2.529000,-0.574763
125.168101,3.067000,2.529000,-0.574763
125.168101,3.067000,2.529000,-0.574763
125.298114,3.067000,2.530000,-0.564600
125.298114,3.067000,2.530000,-0.564600
125.429085,3.062000,2.526000,-0.554726
125.429085,3.062000,2.526000,-0.554726
125.558079,3.060000,2.525000,-0.535455
125.558079,3.060000,2.525000,-0.535455
125.558079,3.060000,2.525000,-0.535455
125.558079,3.060000,2.525000,-0.535455
125.698064,3.057000,2.522000,-0.516664
125.698064,3.057000,2.522000,-0.516664
125.828079,3.055000,2.519000,-0.498352
125.828079,3.055000,2.519000,-0.498352
125.828079,3.055000,2.519000,-0.498352
125.959114,3.057000,2.521000,-0.480232
125.959114,3.057000,2.521000,-0.480232
125.959114,3.057000,2.521000,-0.480232
125.959114,3.057000,2.521000,-0.480232
125.959114,3.057000,2.521000,-0.480232
126.088124,3.056000,2.520000,-0.461728
126.088124,3.056000,2.520000,-0.461728
126.088124,3.056000,2.520000,-0.461728
126.219019,3.056000,2.520000,-0.443033
126.219019,3.056000,2.520000,-0.443033
126.359001,3.056000,2.521000,-0.424145
126.359001,3.056000,2.521000,-0.424145
126.359001,3.056000,2.521000,-0.424145
126.359001,3.056000,2.521000,-0.424145
126.488026,3.057000,2.521000,-0.405258
126.488026,3.057000,2.521000,-0.405258
126.488026,3.057000,2.521000,-0.405258
126.619015,3.058000,2.520000,-0.386371
126.619015,3.058000,2.520000,-0.386371
126.749111,3.058000,2.518000,-0.367292
126.749111,3.058000,2.518000,-0.367292
126.878970,3.059000,2.516000,-0.348213
126.878970,3.059000,2.516000,-0.348213
126.878970,3.059000,2.516000,-0.348213
126.878970,3.059000,2.516000,-0.348213
126.878970,3.059000,2.516000,-0.348213
126.878970,3.059000,2.516000,-0.348213
126.878970,3.059000,2.516000,-0.348213
127.148978,3.061000,2.513000,-0.310056
127.148978,3.061000,2.513000,-0.310056
127.148978,3.061000,2.513000,-0.310056
127.278963,3.061000,2.513000,-0.291168
127.278963,3.061000,2.513000,-0.291168
127.278963,3.061000,2.513000,-0.291168
127.278963,3.061000,2.513000,-0.291168
127.278963,3.061000,2.513000,-0.291168
127.278963,3.061000,2.513000,-0.291168
127.538947,3.068000,2.511000,-0.253682
127.538947,3.068000,2.511000,-0.253682
127.538947,3.068000,2.511000,-0.253682
127.668946,3.074000,2.508000,-0.234219
127.668946,3.074000,2.508000,-0.234219
127.668946,3.074000,2.508000,-0.234219
127.668946,3.074000,2.508000,-0.234219
127.808963,3.081000,2.505000,-0.214661
127.808963,3.081000,2.505000,-0.214661
127.808963,3.081000,2.505000,-0.214661
127.939003,3.089000,2.502000,-0.195199
127.939003,3.089000,2.502000,-0.195199
128.068905,3.089000,2.503000,-0.175832
128.068905,3.089000,2.503000,-0.175832
128.068905,3.089000,2.503000,-0.175832
128.068905,3.089000,2.503000,-0.175832
128.198869,3.091000,2.502000,-0.156466
128.198869,3.091000,2.502000,-0.156466
128.198869,3.091000,2.502000,-0.156466
128.328959,3.093000,2.501000,-0.137003
128.328959,3.093000,2.501000,-0.137003
128.467883,3.094000,2.501000,-0.117253
128.467883,3.094000,2.501000,-0.117253
128.467883,3.094000,2.501000,-0.117253
128.467883,3.094000,2.501000,-0.117253
128.597875,3.095000,2.499000,-0.097791
128.597875,3.095000,2.499000,-0.097791
128.597875,3.095000,2.499000,-0.097791
128.597875,3.095000,2.499000,-0.097791
128.727896,3.095000,2.499000,-0.078712
128.727896,3.095000,2.499000,-0.078712
128.858849,3.096000,2.500000,-0.059729
128.858849,3.096000,2.500000,-0.059729
128.858849,3.096000,2.500000,-0.059729
128.858849,3.096000,2.500000,-0.059729
128.987816,3.096000,2.500000,-0.040554
128.987816,3.096000,2.500000,-0.040554
128.987816,3.096000,2.500000,-0.040554
129.128845,3.098000,2.502000,-0.021380
129.128845,3.098000,2.502000,-0.021380
129.257842,3.098000,2.500000,-0.001725
129.257842,3.098000,2.500000,-0.001725
129.257842,3.098000,2.500000,-0.001725
